,person,event,label,Bom,timestamp,mean_conversion,vistas mayor a 2
6591,57eb1cec,1.0,0,3.0,,0.0,False
6592,57ed2cc9,2.4285714285714284,1,30.0,,0.0,True
6593,57ed5665,2.0,0,26.0,,0.0,True
6594,57f27b1e,1.0,0,2.0,,0.0,False
6595,57fd41ba,1.0,0,0.0,,0.0,False
6596,58097ffa,1.0,0,4.0,,0.0,True
6597,5809bdad,2.5,0,13.0,,0.0,True
6598,580b21de,7.571428571428571,0,69.0,,0.0,True
6599,580d6e12,1.0,0,12.0,,0.0,True
6600,580d91b9,2.0,1,23.0,,0.0,True
6601,580f209e,4.2,0,27.0,,0.0,True
6602,58127124,1.0,0,15.0,,0.0,True
6603,581518b6,1.0,1,2.0,,0.0,False
6604,58181dde,1.0,0,2.0,,0.0,False
6605,5821c7c2,1.0,0,3.0,,0.0,False
6606,5822ddcf,1.0,0,13.0,,0.0,True
6607,58263e64,1.5,0,64.0,,0.0,True
6608,5826fb94,1.0,0,2.0,,0.0,False
6609,58296b99,1.5,0,5.0,,0.0,True
6610,5829d062,1.75,0,11.0,,0.0,True
6611,582ea59e,2.0,0,40.0,,0.0,True
6612,5833e75a,1.6,0,11.0,,0.0,True
6613,583473ab,2.0,1,1.0,,0.0,True
6614,5842e0ba,1.2,0,21.0,1.0,0.16666666666666666,True
6615,58438002,1.0,0,1.0,,0.0,False
6616,5847cac8,1.0,1,0.0,,0.0,False
6617,5849dc2a,1.0,0,3.0,,0.0,True
6618,584dcc02,1.0,0,1.0,,0.0,True
6619,584f5175,16.142857142857142,0,180.0,3.0,0.5,True
6620,585675a2,1.0,0,2.0,,0.0,False
6621,5858a34e,2.0,0,69.0,,0.0,True
6622,585bd758,1.0,0,6.0,,0.0,True
6623,5869cdea,1.5,0,22.0,,0.0,True
6624,586b7a1c,2.0,0,6.0,,0.0,True
6625,586d03c9,1.0,0,2.0,,0.0,True
6626,5871efff,1.8,0,0.0,1.0,0.16666666666666666,True
6627,5873f8d2,2.0,0,10.0,,0.0,True
6628,587c111a,1.0,0,2.0,,0.0,False
6629,587ce7f9,4.5,1,17.0,1.0,0.16666666666666666,True
6630,587f7f37,1.0,0,2.0,,0.0,False
6631,5899356f,2.0,0,36.0,,0.0,True
6632,589caad7,3.1428571428571432,0,15.0,,0.0,True
6633,589e4a72,3.5,0,22.0,,0.0,True
6634,58a05c95,2.5,0,8.0,,0.0,True
6635,58a0cb4e,1.0,0,8.0,,0.0,True
6636,58a6953f,1.0,0,2.0,,0.0,False
6637,58bc3f91,1.0,0,2.0,,0.0,True
6638,58c1ae98,2.0,0,3.0,,0.0,False
6639,58c76b78,1.0,0,0.0,,0.0,False
6640,58c826e3,1.0,0,0.0,,0.0,False
6641,58ca3fab,2.333333333333333,0,13.0,,0.0,True
6642,58cb5f05,5.2,0,266.0,,0.0,True
6643,58cb70c3,1.0,0,0.0,,0.0,False
6644,58cdcc02,1.0,0,10.0,,0.0,True
6645,58d49c99,1.0,0,6.0,,0.0,True
6646,58dbe3cd,1.8571428571428568,0,17.0,,0.0,True
6647,58dc4648,1.0,0,2.0,,0.0,True
6648,58dcfd58,2.0,0,24.0,,0.0,True
6649,58dde736,1.0,0,0.0,,0.0,False
6650,58e096c1,1.0,0,7.0,,0.0,True
6651,58e26c5d,2.571428571428572,1,43.0,,0.0,True
6652,58e73434,1.0,0,3.0,,0.0,False
6653,58ebb51c,1.5,0,19.0,,0.0,True
6654,58ecf69c,1.0,0,4.0,,0.0,True
6655,58edf99a,1.6666666666666667,0,2.0,,0.0,False
6656,58f0bb0a,1.3333333333333333,0,22.0,,0.0,True
6657,58f21eaf,1.0,1,2.0,,0.0,False
6658,58f31635,1.0,0,0.0,,0.0,False
6659,58f5856c,1.0,0,4.0,,0.0,True
6660,58f592a6,1.0,0,6.0,,0.0,True
6661,59001f04,2.25,0,32.0,1.0,0.16666666666666666,True
6662,5900aceb,1.6666666666666667,0,17.0,,0.0,True
6663,59013810,1.0,0,2.0,,0.0,False
6664,590a8cec,1.25,0,6.0,,0.0,False
6665,590dd89d,2.0,0,3.0,,0.0,False
6666,590e38f9,1.5,0,10.0,,0.0,True
6667,591502b8,1.0,0,3.0,,0.0,False
6668,5915798c,2.0,0,6.0,,0.0,True
6669,5915dc18,1.0,0,3.0,,0.0,True
6670,5915f0e7,1.3333333333333333,0,7.0,,0.0,True
6671,59231aa7,1.6666666666666667,0,1.0,,0.0,True
6672,5926783b,1.0,0,0.0,,0.0,False
6673,592b52f1,1.0,0,4.0,,0.0,True
6674,592b7499,1.0,0,1.0,,0.0,False
6675,5932ef3d,2.0,0,3.0,,0.0,True
6676,59336817,1.0,0,1.0,,0.0,True
6677,5934f209,3.0,0,42.0,,0.0,True
6678,5937b91e,1.0,0,2.0,,0.0,False
6679,593d17ab,1.0,0,3.0,,0.0,True
6680,5941045d,2.0,0,2.0,,0.0,False
6681,5944b03b,1.0,0,0.0,,0.0,False
6682,59468876,1.5,0,11.0,,0.0,True
6683,594938b1,1.75,0,21.0,5.0,0.8333333333333334,True
6684,594a3ab8,1.0,0,0.0,,0.0,True
6685,59524281,1.0,0,1.0,,0.0,False
6686,5953dd5f,1.5,0,30.0,1.0,0.16666666666666666,True
6687,595b517d,1.0,0,1.0,,0.0,False
6688,595b9b50,4.5,0,488.0,,0.0,True
6689,596123e2,1.0,0,0.0,,0.0,False
6690,59625646,1.6666666666666667,0,8.0,,0.0,True
6691,59644d66,1.0,0,3.0,,0.0,True
6692,5964900a,3.333333333333333,0,4.0,,0.0,True
6693,5972fce9,1.0,0,5.0,,0.0,False
6694,59784460,2.0,0,2.0,,0.0,False
6695,59793562,1.0,0,2.0,,0.0,False
6696,59842a17,1.5,0,0.0,,0.0,True
6697,5988298f,1.25,1,6.0,,0.0,True
6698,598b564e,2.0,0,0.0,,0.0,True
6699,598c9d23,1.5,0,28.0,,0.0,True
6700,598f1005,2.0,0,10.0,,0.0,True
6701,598f20e4,1.2,0,0.0,2.0,0.3333333333333333,False
6702,59917045,1.0,0,0.0,,0.0,False
6703,59955d09,1.6666666666666667,0,73.0,,0.0,True
6704,5996d71b,1.0,0,2.0,,0.0,False
6705,5999b9e7,1.0,0,4.0,,0.0,False
6706,599a1016,2.0,0,0.0,,0.0,True
6707,599dbe5b,1.0,0,2.0,,0.0,True
6708,599e60ec,1.0,1,0.0,,0.0,False
6709,59a02c7a,4.857142857142857,0,17.0,,0.0,True
6710,59a221b4,6.7142857142857135,0,33.0,,0.0,True
6711,59a8558b,3.8571428571428568,0,26.0,1.0,0.16666666666666666,True
6712,59ac4d7b,1.0,0,9.0,,0.0,True
6713,59ad9d6a,2.333333333333333,0,16.0,,0.0,True
6714,59b180d0,1.0,0,0.0,,0.0,False
6715,59bbd4ce,1.0,0,4.0,,0.0,True
6716,59c2bed3,1.3333333333333333,1,20.0,1.0,0.16666666666666666,True
6717,59c318bd,4.0,1,66.0,,0.0,True
6718,59cba97c,2.333333333333333,0,18.0,,0.0,True
6719,59cd5da5,1.0,0,7.0,,0.0,True
6720,59cd94f5,2.5,0,8.0,,0.0,True
6721,59ce829b,1.0,0,5.0,,0.0,True
6722,59cfa909,1.0,0,0.0,,0.0,False
6723,59d2455a,5.0,0,3.0,,0.0,False
6724,59d92775,2.0,0,15.0,,0.0,True
6725,59db3ca5,1.0,0,3.0,,0.0,True
6726,59e0f01c,2.0,0,3.0,,0.0,True
6727,59e1e831,9.142857142857142,0,99.0,6.0,1.0,True
6728,59e26c94,2.0,0,3.0,,0.0,False
6729,59e512d2,1.3333333333333333,0,8.0,,0.0,True
6730,59f3a588,1.0,0,7.0,,0.0,True
6731,59f8eca2,1.5,0,3.0,,0.0,True
6732,59fb262b,2.0,0,15.0,,0.0,True
6733,5a012d0f,1.0,0,2.0,,0.0,False
6734,5a055523,1.0,0,21.0,,0.0,True
6735,5a133896,1.75,0,14.0,,0.0,True
6736,5a133e29,1.0,0,2.0,,0.0,False
6737,5a163137,2.0,0,1.0,,0.0,True
6738,5a19be22,1.0,0,0.0,,0.0,False
6739,5a1a9564,1.0,0,0.0,,0.0,False
6740,5a31be88,1.0,0,8.0,,0.0,True
6741,5a31db30,2.0,0,2.0,,0.0,False
6742,5a367904,2.25,0,21.0,,0.0,True
6743,5a46363a,1.25,0,2.0,,0.0,True
6744,5a51d822,2.0,0,6.0,,0.0,True
6745,5a56e3da,1.5,0,20.0,,0.0,True
6746,5a57aff4,1.0,0,0.0,,0.0,False
6747,5a5cb85f,2.333333333333333,0,18.0,4.0,0.6666666666666666,True
6748,5a5d908f,1.0,0,6.0,,0.0,True
6749,5a600dc5,3.5,0,67.0,,0.0,True
6750,5a654966,1.0,0,2.0,,0.0,True
6751,5a65d557,5.6,0,149.0,,0.0,True
6752,5a665b50,1.0,0,2.0,,0.0,False
6753,5a66dbf6,3.0,0,23.0,,0.0,True
6754,5a6a45a9,1.6,0,19.0,,0.0,True
6755,5a6d3c9d,4.571428571428571,0,80.0,,0.0,True
6756,5a6e92f6,1.0,0,3.0,,0.0,False
6757,5a6e939b,1.0,0,0.0,,0.0,False
6758,5a6f960f,1.0,0,6.0,,0.0,True
6759,5a71a161,1.0,0,4.0,,0.0,True
6760,5a73b30f,11.428571428571427,0,82.0,,0.0,True
6761,5a7820c9,2.6666666666666665,0,52.0,,0.0,True
6762,5a7d5aff,1.0,0,2.0,,0.0,False
6763,5a7fbf15,1.0,0,0.0,,0.0,False
6764,5a8a08cc,1.0,0,2.0,,0.0,False
6765,5a8a4d3e,1.5,0,5.0,,0.0,True
6766,5a91b14e,1.0,0,6.0,,0.0,True
6767,5a945f4b,1.0,0,1.0,,0.0,False
6768,5a96e3dd,4.428571428571429,0,41.0,2.0,0.3333333333333333,True
6769,5a97755f,1.0,0,3.0,,0.0,True
6770,5a9dcd62,2.0,0,16.0,,0.0,True
6771,5aa9023e,1.0,0,1.0,,0.0,True
6772,5aaa9bd1,1.0,0,0.0,,0.0,True
6773,5ab0b915,1.0,0,1.0,,0.0,False
6774,5ab2569f,1.0,0,4.0,,0.0,True
6775,5ab2e630,1.5,0,0.0,,0.0,True
6776,5ab88a3f,1.0,0,16.0,,0.0,True
6777,5abbe77c,1.3333333333333333,0,3.0,,0.0,True
6778,5ac2414e,2.0,0,17.0,,0.0,True
6779,5ac2776f,2.333333333333333,0,60.0,,0.0,True
6780,5adbfa7a,1.0,0,5.0,,0.0,True
6781,5ae4c931,2.0,0,23.0,,0.0,True
6782,5ae690cc,1.6666666666666667,0,16.0,,0.0,True
6783,5ae973e8,1.0,0,3.0,,0.0,True
6784,5aea7aa3,1.0,0,0.0,,0.0,True
6785,5aeb98ec,1.0,0,3.0,,0.0,False
6786,5aec8187,1.0,0,4.0,,0.0,True
6787,5aecb8d9,1.0,0,7.0,,0.0,True
6788,5af2db5e,5.833333333333332,0,116.0,,0.0,True
6789,5af60518,1.6666666666666667,0,12.0,,0.0,True
6790,5af7fda3,1.5,0,11.0,,0.0,True
6791,5afb6ffb,1.8,0,2.0,,0.0,True
6792,5b03729d,1.0,0,2.0,,0.0,False
6793,5b0d5321,1.0,0,21.0,,0.0,True
6794,5b0ec578,1.0,0,11.0,,0.0,True
6795,5b0f4b0a,1.0,1,2.0,,0.0,True
6796,5b126022,1.0,0,0.0,,0.0,False
6797,5b1739cc,1.0,1,14.0,,0.0,True
6798,5b1a91b4,1.0,0,1.0,,0.0,False
6799,5b1bdc77,1.6666666666666667,0,13.0,,0.0,True
6800,5b1cbe8d,1.0,0,2.0,,0.0,False
6801,5b200bdf,1.0,0,5.0,,0.0,True
6802,5b2229b2,2.0,0,3.0,,0.0,True
6803,5b22d79a,1.0,0,3.0,,0.0,True
6804,5b23f3f0,1.0,0,2.0,,0.0,False
6805,5b255293,1.0,0,0.0,,0.0,False
6806,5b28685c,1.0,0,5.0,,0.0,False
6807,5b2c78ec,1.0,0,6.0,,0.0,True
6808,5b30e395,1.0,1,2.0,,0.0,True
6809,5b31b251,1.0,0,2.0,,0.0,False
6810,5b33f5ba,1.0,0,1.0,,0.0,True
6811,5b3ca099,1.0,0,5.0,,0.0,True
6812,5b3d6ba6,1.0,0,3.0,,0.0,False
6813,5b3e3a1e,4.0,0,24.0,,0.0,True
6814,5b42750e,1.0,0,4.0,,0.0,True
6815,5b42fc05,1.5,0,7.0,,0.0,True
6816,5b48b4ff,1.0,0,8.0,,0.0,True
6817,5b499ec5,1.0,0,2.0,,0.0,False
6818,5b4b32e1,1.5,0,9.0,,0.0,True
6819,5b4df41f,1.75,0,9.0,,0.0,True
6820,5b4ef3df,1.0,0,2.0,,0.0,False
6821,5b4f286c,1.0,0,16.0,,0.0,True
6822,5b4f7f60,1.0,0,4.0,,0.0,True
6823,5b4fb161,1.0,0,4.0,,0.0,True
6824,5b50049d,1.0,0,0.0,,0.0,True
6825,5b5012e6,1.0,0,4.0,,0.0,True
6826,5b5096ab,1.0,0,4.0,,0.0,False
6827,5b543dda,1.5,0,8.0,,0.0,True
6828,5b5f97b2,1.75,0,17.0,,0.0,True
6829,5b6054e7,2.0,1,10.0,,0.0,True
6830,5b63ca60,7.833333333333332,0,41.0,2.0,0.3333333333333333,True
6831,5b64ca29,1.0,0,3.0,,0.0,True
6832,5b654d30,3.6,0,97.0,,0.0,True
6833,5b65c40f,3.0,0,2.0,,0.0,True
6834,5b67b2f6,6.833333333333332,0,107.0,,0.0,True
6835,5b67c757,2.0,0,4.0,,0.0,True
6836,5b719547,1.0,0,2.0,,0.0,False
6837,5b7950ce,1.5,0,8.0,,0.0,True
6838,5b798748,2.5,0,7.0,,0.0,True
6839,5b7a5263,1.0,0,11.0,,0.0,True
6840,5b88272e,1.0,0,10.0,,0.0,True
6841,5b8ca7fe,1.0,0,1.0,,0.0,False
6842,5b963e39,2.5,0,3.0,,0.0,True
6843,5b978292,1.0,0,7.0,1.0,0.16666666666666666,True
6844,5b9c89fd,1.0,0,1.0,,0.0,True
6845,5ba93dde,1.5,0,16.0,,0.0,True
6846,5ba9e8b7,1.0,0,1.0,,0.0,False
6847,5babe49a,1.0,0,0.0,,0.0,False
6848,5baca89d,1.0,0,2.0,,0.0,True
6849,5bb32980,6.2857142857142865,0,39.0,1.0,0.16666666666666666,True
6850,5bb35677,2.0,0,1.0,,0.0,False
6851,5bbc21a5,1.0,0,2.0,,0.0,False
6852,5bbcf046,2.1666666666666665,0,21.0,,0.0,True
6853,5bbd7db5,1.0,0,2.0,,0.0,False
6854,5bbde089,1.0,0,3.0,,0.0,True
6855,5bc33923,1.0,0,1.0,,0.0,True
6856,5bd0fa9f,3.7142857142857135,0,24.0,1.0,0.16666666666666666,True
6857,5bd50e55,1.4,0,38.0,,0.0,True
6858,5bda0698,1.0,0,6.0,,0.0,True
6859,5bde7817,1.0,0,2.0,,0.0,False
6860,5be609d1,1.5,0,44.0,,0.0,True
6861,5be79802,1.5,0,55.0,,0.0,True
6862,5bee7a27,1.5,0,9.0,,0.0,True
6863,5bf217ac,1.0,1,2.0,,0.0,True
6864,5bfba0a5,1.25,0,16.0,,0.0,True
6865,5bfbd742,2.0,0,1.0,,0.0,True
6866,5bff903a,4.0,0,25.0,,0.0,True
6867,5c057089,1.0,0,0.0,,0.0,False
6868,5c0a75d4,1.0,0,0.0,,0.0,False
6869,5c0b7b6a,1.0,0,2.0,,0.0,False
6870,5c0cfe07,1.0,0,4.0,,0.0,False
6871,5c1469ba,1.0,0,0.0,,0.0,False
6872,5c1840ff,2.0,0,11.0,,0.0,True
6873,5c1b62f6,2.0,0,0.0,,0.0,False
6874,5c1c209d,1.0,0,8.0,,0.0,True
6875,5c1c904b,3.8333333333333335,0,30.0,1.0,0.16666666666666666,True
6876,5c1f527e,1.1666666666666667,0,12.0,,0.0,True
6877,5c214c05,1.0,0,5.0,,0.0,True
6878,5c235743,2.25,0,6.0,,0.0,True
6879,5c255b7f,1.0,0,1.0,,0.0,True
6880,5c27eab0,1.25,0,8.0,,0.0,True
6881,5c28cd8b,1.0,0,2.0,,0.0,False
6882,5c29012f,1.0,0,5.0,,0.0,True
6883,5c2e66a4,1.0,1,0.0,,0.0,True
6884,5c2f7ed6,1.3333333333333333,0,19.0,,0.0,True
6885,5c3040ff,1.3333333333333333,0,12.0,1.0,0.16666666666666666,True
6886,5c36b02c,1.0,0,1.0,,0.0,False
6887,5c39c66d,1.5,0,15.0,,0.0,True
6888,5c3bc5e5,2.0,0,0.0,,0.0,False
6889,5c3bff7d,1.0,0,9.0,,0.0,True
6890,5c4d6d0f,1.0,0,3.0,,0.0,True
6891,5c5857ed,1.25,0,7.0,,0.0,True
6892,5c5ea764,1.4,0,14.0,,0.0,True
6893,5c60f9d5,1.0,0,0.0,1.0,0.16666666666666666,False
6894,5c68058b,1.0,0,1.0,,0.0,False
6895,5c691815,1.0,0,0.0,,0.0,False
6896,5c6b308c,1.0,0,0.0,,0.0,False
6897,5c725ce9,2.0,0,1.0,,0.0,True
6898,5c73fecd,1.0,0,2.0,,0.0,False
6899,5c744844,7.2857142857142865,0,232.0,1.0,0.16666666666666666,True
6900,5c76e694,9.428571428571429,0,142.0,1.0,0.16666666666666666,True
6901,5c7cddba,1.0,0,3.0,,0.0,True
6902,5c801fd3,1.0,0,2.0,,0.0,False
6903,5c862f3c,1.0,1,1.0,,0.0,False
6904,5c8be186,3.1428571428571432,0,29.0,,0.0,True
6905,5c8c68aa,1.0,0,2.0,,0.0,False
6906,5c8decb7,1.0,0,10.0,,0.0,True
6907,5c8f7e4d,1.0,0,3.0,,0.0,True
6908,5c915eed,2.0,0,5.0,,0.0,False
6909,5c9322f5,1.0,0,0.0,,0.0,False
6910,5c93283f,1.0,0,4.0,,0.0,False
6911,5c97984b,4.285714285714286,0,76.0,2.0,0.3333333333333333,True
6912,5c98d648,1.0,0,3.0,,0.0,True
6913,5c9b931d,1.0,0,1.0,,0.0,False
6914,5c9f3fe5,1.5,0,2.0,,0.0,True
6915,5ca1ea58,1.0,0,4.0,,0.0,False
6916,5ca8a55f,1.0,0,3.0,,0.0,True
6917,5cac713d,1.0,0,0.0,,0.0,False
6918,5caf2b4f,1.0,0,1.0,,0.0,False
6919,5cb13e3d,1.0,0,1.0,,0.0,False
6920,5cb2a750,2.0,0,3.0,,0.0,False
6921,5cbd7d57,1.0,0,9.0,,0.0,True
6922,5cbdbc83,1.5,0,11.0,2.0,0.3333333333333333,True
6923,5cc1dc20,1.0,0,3.0,,0.0,False
6924,5cc800ab,1.6666666666666667,0,7.0,1.0,0.16666666666666666,True
6925,5ccaa0a7,2.0,0,36.0,,0.0,True
6926,5ccae2ad,1.0,0,2.0,,0.0,False
6927,5ccbe956,1.3333333333333333,0,10.0,,0.0,True
6928,5ccbfff5,1.0,0,16.0,,0.0,True
6929,5cce5cfc,1.0,0,10.0,,0.0,True
6930,5cd2ebbc,1.0,0,2.0,,0.0,False
6931,5cd7268d,2.1666666666666665,0,68.0,2.0,0.3333333333333333,True
6932,5cd996bc,2.0,0,11.0,,0.0,True
6933,5ce9207f,1.0,0,0.0,,0.0,True
6934,5cead1c4,2.0,0,0.0,,0.0,True
6935,5cefa20c,1.0,0,2.0,,0.0,True
6936,5cf0939d,1.0,0,6.0,,0.0,False
6937,5cf0f335,4.8,0,45.0,,0.0,True
6938,5cf2ca06,1.5,0,13.0,,0.0,True
6939,5cf3348a,2.333333333333333,0,19.0,,0.0,True
6940,5cf4bc62,1.3333333333333333,0,15.0,,0.0,True
6941,5cfaa914,1.0,0,1.0,,0.0,False
6942,5d0311eb,1.0,0,1.0,,0.0,False
6943,5d05781b,1.6666666666666667,0,13.0,,0.0,True
6944,5d08fad7,1.0,0,2.0,,0.0,False
6945,5d0a3987,1.5,0,26.0,3.0,0.5,True
6946,5d0c3446,1.3333333333333333,1,22.0,,0.0,True
6947,5d119c96,1.0,0,4.0,,0.0,True
6948,5d129417,1.0,0,2.0,,0.0,True
6949,5d158719,1.6666666666666667,0,11.0,,0.0,True
6950,5d1952f1,1.0,0,0.0,,0.0,True
6951,5d212ec3,1.0,0,1.0,,0.0,False
6952,5d228d6a,1.5,0,18.0,,0.0,True
6953,5d25b1bc,2.0,0,6.0,,0.0,True
6954,5d270d08,1.0,0,2.0,,0.0,False
6955,5d29cb95,1.0,0,4.0,,0.0,True
6956,5d2b6047,1.0,0,0.0,,0.0,False
6957,5d2be13d,2.75,1,117.0,3.0,0.5,True
6958,5d34409d,5.0,0,141.0,,0.0,True
6959,5d3b988e,2.0,0,2.0,,0.0,False
6960,5d3d1de4,1.0,0,0.0,,0.0,False
6961,5d3db10a,1.0,0,5.0,,0.0,True
6962,5d43b1b1,1.5,0,7.0,,0.0,True
6963,5d459163,1.0,0,2.0,,0.0,False
6964,5d46065a,1.0,0,1.0,,0.0,False
6965,5d46b978,1.0,0,0.0,,0.0,False
6966,5d48c8af,1.0,0,0.0,,0.0,False
6967,5d4a5339,1.0,0,2.0,,0.0,False
6968,5d52cea1,2.0,0,9.0,,0.0,True
6969,5d5b897e,1.0,0,2.0,,0.0,False
6970,5d5c29eb,2.0,0,5.0,1.0,0.16666666666666666,False
6971,5d5ce8e5,2.0,0,16.0,2.0,0.3333333333333333,True
6972,5d5f08bf,1.0,0,0.0,,0.0,False
6973,5d67f8b7,1.0,0,8.0,,0.0,True
6974,5d6cfcf2,1.0,0,13.0,,0.0,True
6975,5d6eef92,1.0,0,6.0,,0.0,True
6976,5d6ef7cd,1.0,0,11.0,,0.0,True
6977,5d700099,1.0,0,0.0,,0.0,False
6978,5d707640,1.0,0,0.0,,0.0,False
6979,5d72499f,1.3333333333333333,0,14.0,,0.0,True
6980,5d7776a0,1.6666666666666667,0,10.0,,0.0,True
6981,5d797bca,1.0,0,1.0,,0.0,False
6982,5d7a1f09,2.0,0,9.0,,0.0,True
6983,5d7a33be,1.0,0,0.0,,0.0,False
6984,5d7c9686,2.0,0,8.0,,0.0,True
6985,5d7e9fb9,2.0,0,3.0,2.0,0.3333333333333333,False
6986,5d85c6f5,1.0,0,1.0,,0.0,True
6987,5d872875,1.0,0,11.0,,0.0,True
6988,5d8934da,1.0,0,10.0,,0.0,True
6989,5d8c4f76,1.0,0,4.0,,0.0,True
6990,5d913db2,2.0,0,20.0,,0.0,True
6991,5d9f30d1,1.3333333333333333,0,0.0,,0.0,True
6992,5da52eca,1.6,0,3.0,,0.0,True
6993,5da69d39,3.0,0,31.0,,0.0,True
6994,5da9f181,1.0,0,2.0,,0.0,False
6995,5daafb72,1.0,0,50.0,1.0,0.16666666666666666,True
6996,5dbc212b,1.0,0,11.0,,0.0,True
6997,5dbc3b00,5.285714285714286,0,65.0,3.0,0.5,True
6998,5dc1ffeb,1.3333333333333333,0,7.0,,0.0,True
6999,5dc3dfa0,1.0,0,32.0,,0.0,True
7000,5dc64fca,2.0,0,5.0,,0.0,True
7001,5dc69608,2.0,0,4.0,,0.0,True
7002,5dc9751d,1.0,0,6.0,,0.0,True
7003,5dc9e87b,1.0,0,1.0,,0.0,False
7004,5dcb2d84,4.0,0,9.0,1.0,0.16666666666666666,True
7005,5dd43fdc,5.0,0,43.0,,0.0,True
7006,5dd6ebcf,1.0,0,3.0,,0.0,True
7007,5dd73565,2.25,0,42.0,,0.0,True
7008,5de04e7c,1.25,0,6.0,,0.0,True
7009,5dea735f,1.75,0,12.0,,0.0,True
7010,5dff1bd6,1.0,0,0.0,,0.0,True
7011,5dff3add,1.0,0,5.0,,0.0,True
7012,5e04c39a,1.0,0,14.0,,0.0,True
7013,5e086fbf,1.0,0,3.0,,0.0,True
7014,5e0abbf5,1.0,0,0.0,,0.0,True
7015,5e0c7741,1.0,0,1.0,,0.0,True
7016,5e0f422d,1.0,0,6.0,1.0,0.16666666666666666,True
7017,5e17d80c,1.0,0,13.0,,0.0,True
7018,5e18c12d,1.0,0,3.0,,0.0,True
7019,5e1b3f7c,2.25,0,40.0,1.0,0.16666666666666666,True
7020,5e2550fa,1.6666666666666667,0,23.0,2.0,0.3333333333333333,True
7021,5e283908,1.0,0,11.0,,0.0,True
7022,5e308856,2.0,0,1.0,2.0,0.3333333333333333,True
7023,5e3471a2,1.0,0,5.0,,0.0,False
7024,5e380fdd,1.0,0,15.0,,0.0,True
7025,5e3d70b9,1.0,0,0.0,,0.0,True
7026,5e403105,2.0,0,7.0,,0.0,True
7027,5e407c73,2.0,0,4.0,,0.0,True
7028,5e40ab0a,1.6666666666666667,0,25.0,,0.0,True
7029,5e472db3,2.0,0,6.0,,0.0,True
7030,5e4df6a3,1.0,0,1.0,,0.0,True
7031,5e52f27e,1.0,0,2.0,,0.0,False
7032,5e55fb94,1.3333333333333333,1,11.0,,0.0,True
7033,5e57fd9e,1.0,0,6.0,,0.0,True
7034,5e5a0d85,2.0,0,3.0,,0.0,True
7035,5e5b61c6,2.0,0,5.0,,0.0,True
7036,5e5bb98d,3.7142857142857135,0,5.0,,0.0,True
7037,5e5f4094,1.5,0,4.0,,0.0,True
7038,5e6a7331,1.5,0,2.0,,0.0,False
7039,5e6bb249,2.333333333333333,0,7.0,,0.0,True
7040,5e6c1613,1.0,0,7.0,,0.0,True
7041,5e6e002d,2.5,0,13.0,,0.0,True
7042,5e704bc6,1.3333333333333333,0,9.0,,0.0,True
7043,5e7662c6,1.5,0,8.0,,0.0,True
7044,5e79c2ac,3.25,0,13.0,,0.0,True
7045,5e79c71d,1.3333333333333333,0,16.0,,0.0,True
7046,5e7b61cc,1.0,0,4.0,,0.0,True
7047,5e7d9f76,1.0,0,10.0,,0.0,True
7048,5e866083,1.0,1,5.0,,0.0,True
7049,5e894bbb,1.0,0,3.0,,0.0,False
7050,5e89f20d,1.0,0,49.0,,0.0,True
7051,5e8a806a,1.0,0,2.0,,0.0,False
7052,5e8aa24e,2.6666666666666665,0,29.0,1.0,0.16666666666666666,True
7053,5e9052ac,1.0,0,5.0,,0.0,True
7054,5e92c54a,1.5,0,8.0,,0.0,True
7055,5e92d4f3,1.0,0,10.0,,0.0,True
7056,5e92f9ad,2.0,0,29.0,,0.0,True
7057,5e963d1b,1.2,0,19.0,,0.0,True
7058,5e983789,1.0,0,2.0,,0.0,True
7059,5e98a418,1.0,0,13.0,,0.0,True
7060,5e9d684a,3.75,0,15.0,,0.0,True
7061,5ea0c1b7,3.5,0,24.0,,0.0,True
7062,5ea56646,2.2857142857142856,0,4.0,,0.0,True
7063,5ea90e9c,1.0,0,0.0,,0.0,False
7064,5eb0a22a,1.0,0,0.0,,0.0,False
7065,5eb67a31,1.5,0,20.0,,0.0,True
7066,5ebcb78a,1.0,0,4.0,,0.0,True
7067,5ebcf3da,1.0,0,2.0,,0.0,False
7068,5ec1eacb,2.0,0,14.0,,0.0,True
7069,5ee07071,1.25,0,14.0,,0.0,True
7070,5ee0bc8e,3.4285714285714284,0,69.0,,0.0,True
7071,5ee1e73f,1.0,0,6.0,,0.0,True
7072,5ee3c896,1.0,0,11.0,,0.0,True
7073,5ee6ccb9,1.25,0,14.0,,0.0,True
7074,5eece5cd,2.1666666666666665,0,43.0,,0.0,True
7075,5eed4bd7,4.428571428571429,0,115.0,,0.0,True
7076,5ef5c8f4,2.2,0,27.0,,0.0,True
7077,5ef611ac,1.8,1,7.0,,0.0,True
7078,5ef80e2a,1.5,0,76.0,,0.0,True
7079,5ef8fdb4,1.0,0,3.0,,0.0,False
7080,5eff0387,1.3333333333333333,0,2.0,,0.0,True
7081,5f003c9c,2.0,0,16.0,,0.0,True
7082,5f00752b,3.0,0,17.0,1.0,0.16666666666666666,True
7083,5f0134ef,1.25,0,12.0,,0.0,True
7084,5f026bda,1.0,0,2.0,,0.0,False
7085,5f07b273,2.0,0,2.0,,0.0,True
7086,5f096736,1.0,0,0.0,,0.0,False
7087,5f0ac9a5,1.0,0,8.0,,0.0,True
7088,5f0ede0a,2.0,0,13.0,,0.0,True
